cycle,state,modeldate,candidate_name,pct_estimate
2020,New Mexico,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.69222
2020,New Jersey,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96994
2020,New Hampshire,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.98096
2020,Nevada,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.63895
2020,National,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,45.54213
2020,NE-2,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,38.52001
2020,NE-1,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,38.49846
2020,Montana,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.89323
2020,Missouri,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.95567
2020,Mississippi,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.51741
2020,Minnesota,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,40.05954
2020,Michigan,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,41.29388
2020,Massachusetts,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.9643
2020,Maryland,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.97702
2020,Maine,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.88291
2020,ME-2,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96981
2020,ME-1,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96987
2020,Louisiana,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.42726
2020,Kentucky,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.76435
2020,Kansas,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.71949
2020,Iowa,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.77032
2020,Indiana,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.55661
2020,Hawaii,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96942
2020,Georgia,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.82269
2020,Florida,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,42.39153
2020,Delaware,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,46.1665
2020,Connecticut,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.97011
2020,Colorado,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.49387
2020,California,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96586
2020,Arkansas,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.96942
2020,Arizona,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,41.3787
2020,Alaska,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.56314
2020,Alabama,8/27/2020,Convention Bounce for Joseph R. Biden Jr.,39.93027
2020,Wisconsin,8/27/2020,Convention Bounce for Donald Trump,40.02485
2020,West Virginia,8/27/2020,Convention Bounce for Donald Trump,38.54211
2020,Washington,8/27/2020,Convention Bounce for Donald Trump,39.99986
2020,Virginia,8/27/2020,Convention Bounce for Donald Trump,39.99819
2020,Utah,8/27/2020,Convention Bounce for Donald Trump,39.99623
2020,Texas,8/27/2020,Convention Bounce for Donald Trump,40.20811
2020,Tennessee,8/27/2020,Convention Bounce for Donald Trump,39.99618
2020,South Carolina,8/27/2020,Convention Bounce for Donald Trump,40.30173
2020,Pennsylvania,8/27/2020,Convention Bounce for Donald Trump,40.03321
2020,Oklahoma,8/27/2020,Convention Bounce for Donald Trump,40.49185
2020,Ohio,8/27/2020,Convention Bounce for Donald Trump,40.4115
2020,North Dakota,8/27/2020,Convention Bounce for Donald Trump,40.00577
2020,North Carolina,8/27/2020,Convention Bounce for Donald Trump,40.02681
2020,New York,8/27/2020,Convention Bounce for Donald Trump,40.00145
2020,New Mexico,8/27/2020,Convention Bounce for Donald Trump,40.23092
2020,New Jersey,8/27/2020,Convention Bounce for Donald Trump,39.99624
2020,New Hampshire,8/27/2020,Convention Bounce for Donald Trump,39.98477
2020,Nevada,8/27/2020,Convention Bounce for Donald Trump,40.32934
2020,National,8/27/2020,Convention Bounce for Donald Trump,40.39763
2020,NE-2,8/27/2020,Convention Bounce for Donald Trump,41.457
2020,NE-1,8/27/2020,Convention Bounce for Donald Trump,41.47881
2020,Montana,8/27/2020,Convention Bounce for Donald Trump,40.05005
2020,Missouri,8/27/2020,Convention Bounce for Donald Trump,40.00396
2020,Mississippi,8/27/2020,Convention Bounce for Donald Trump,40.45123
2020,Minnesota,8/27/2020,Convention Bounce for Donald Trump,40.16108
2020,Michigan,8/27/2020,Convention Bounce for Donald Trump,40.16353
2020,Massachusetts,8/27/2020,Convention Bounce for Donald Trump,39.99593
2020,Maryland,8/27/2020,Convention Bounce for Donald Trump,39.99606
2020,Maine,8/27/2020,Convention Bounce for Donald Trump,40.07987
2020,ME-2,8/27/2020,Convention Bounce for Donald Trump,39.99765
2020,ME-1,8/27/2020,Convention Bounce for Donald Trump,39.99764
2020,Louisiana,8/27/2020,Convention Bounce for Donald Trump,40.52678
2020,Kentucky,8/27/2020,Convention Bounce for Donald Trump,40.19966
2020,Kansas,8/27/2020,Convention Bounce for Donald Trump,40.22572
2020,Iowa,8/27/2020,Convention Bounce for Donald Trump,40.18981
2020,Indiana,8/27/2020,Convention Bounce for Donald Trump,40.35356
2020,Hawaii,8/27/2020,Convention Bounce for Donald Trump,39.99613
2020,Georgia,8/27/2020,Convention Bounce for Donald Trump,40.13123
2020,Florida,8/27/2020,Convention Bounce for Donald Trump,39.95745
2020,Delaware,8/27/2020,Convention Bounce for Donald Trump,40.00716
2020,Connecticut,8/27/2020,Convention Bounce for Donald Trump,39.99661
2020,Colorado,8/27/2020,Convention Bounce for Donald Trump,40.4419
2020,California,8/27/2020,Convention Bounce for Donald Trump,39.99701
2020,Arkansas,8/27/2020,Convention Bounce for Donald Trump,39.99613
2020,Arizona,8/27/2020,Convention Bounce for Donald Trump,39.94878
2020,Alaska,8/27/2020,Convention Bounce for Donald Trump,40.35089
2020,Alabama,8/27/2020,Convention Bounce for Donald Trump,40.0318
2020,Wisconsin,8/26/2020,Joseph R. Biden Jr.,49.48082
2020,West Virginia,8/26/2020,Joseph R. Biden Jr.,32.35101
2020,Washington,8/26/2020,Joseph R. Biden Jr.,58.7692
2020,Virginia,8/26/2020,Joseph R. Biden Jr.,51.08392
2020,Utah,8/26/2020,Joseph R. Biden Jr.,36.21685
2020,Texas,8/26/2020,Joseph R. Biden Jr.,45.78177
2020,Tennessee,8/26/2020,Joseph R. Biden Jr.,40.04235
2020,South Carolina,8/26/2020,Joseph R. Biden Jr.,43.4917
2020,Pennsylvania,8/26/2020,Joseph R. Biden Jr.,49.65672
2020,Oklahoma,8/26/2020,Joseph R. Biden Jr.,34.62094
2020,Ohio,8/26/2020,Joseph R. Biden Jr.,46.08686
2020,North Dakota,8/26/2020,Joseph R. Biden Jr.,37.93172
2020,North Carolina,8/26/2020,Joseph R. Biden Jr.,47.84918
2020,New York,8/26/2020,Joseph R. Biden Jr.,59.73316
2020,New Mexico,8/26/2020,Joseph R. Biden Jr.,53.33403
2020,New Jersey,8/26/2020,Joseph R. Biden Jr.,54.07084
2020,New Hampshire,8/26/2020,Joseph R. Biden Jr.,50.7267
2020,Nevada,8/26/2020,Joseph R. Biden Jr.,47.0638
2020,National,8/26/2020,Joseph R. Biden Jr.,50.79768
2020,NE-2,8/26/2020,Joseph R. Biden Jr.,49.88285
2020,NE-1,8/26/2020,Joseph R. Biden Jr.,44.46795
2020,Montana,8/26/2020,Joseph R. Biden Jr.,43.62244
2020,Missouri,8/26/2020,Joseph R. Biden Jr.,43.70664
2020,Mississippi,8/26/2020,Joseph R. Biden Jr.,40.82523
2020,Minnesota,8/26/2020,Joseph R. Biden Jr.,50.13527
2020,Michigan,8/26/2020,Joseph R. Biden Jr.,49.84833
2020,Massachusetts,8/26/2020,Joseph R. Biden Jr.,61.39786
2020,Maryland,8/26/2020,Joseph R. Biden Jr.,59.55457
2020,Maine,8/26/2020,Joseph R. Biden Jr.,50.65459
2020,ME-2,8/26/2020,Joseph R. Biden Jr.,43.37456
2020,ME-1,8/26/2020,Joseph R. Biden Jr.,56.70644
2020,Louisiana,8/26/2020,Joseph R. Biden Jr.,39.27642
2020,Kentucky,8/26/2020,Joseph R. Biden Jr.,39.70499
2020,Kansas,8/26/2020,Joseph R. Biden Jr.,40.96619
2020,Iowa,8/26/2020,Joseph R. Biden Jr.,45.09991
2020,Indiana,8/26/2020,Joseph R. Biden Jr.,38.43135
2020,Hawaii,8/26/2020,Joseph R. Biden Jr.,56.73618
2020,Georgia,8/26/2020,Joseph R. Biden Jr.,45.6408
2020,Florida,8/26/2020,Joseph R. Biden Jr.,49.32062
2020,Delaware,8/26/2020,Joseph R. Biden Jr.,57.277
2020,Connecticut,8/26/2020,Joseph R. Biden Jr.,53.78662
2020,Colorado,8/26/2020,Joseph R. Biden Jr.,52.67253
2020,California,8/26/2020,Joseph R. Biden Jr.,61.33065
2020,Arkansas,8/26/2020,Joseph R. Biden Jr.,44.97509
2020,Arizona,8/26/2020,Joseph R. Biden Jr.,48.61242
2020,Alaska,8/26/2020,Joseph R. Biden Jr.,44.95436
2020,Alabama,8/26/2020,Joseph R. Biden Jr.,38.3833
2020,Wisconsin,8/26/2020,Donald Trump,43.41165
2020,West Virginia,8/26/2020,Donald Trump,64.55878
2020,Washington,8/26/2020,Donald Trump,33.32124
2020,Virginia,8/26/2020,Donald Trump,40.39888
2020,Utah,8/26/2020,Donald Trump,48.8278
2020,Texas,8/26/2020,Donald Trump,47.05884
2020,Tennessee,8/26/2020,Donald Trump,53.50523
2020,South Carolina,8/26/2020,Donald Trump,49.56465
2020,Pennsylvania,8/26/2020,Donald Trump,43.87259
2020,Oklahoma,8/26/2020,Donald Trump,58.3938
2020,Ohio,8/26/2020,Donald Trump,46.46548
2020,North Dakota,8/26/2020,Donald Trump,55.91627
2020,North Carolina,8/26/2020,Donald Trump,46.23542
2020,New York,8/26/2020,Donald Trump,33.22728
2020,New Mexico,8/26/2020,Donald Trump,42.6586
2020,New Jersey,8/26/2020,Donald Trump,35.54296
2020,New Hampshire,8/26/2020,Donald Trump,43.20518
2020,Nevada,8/26/2020,Donald Trump,42.53486
2020,National,8/26/2020,Donald Trump,42.35153
2020,NE-2,8/26/2020,Donald Trump,44.07012
2020,NE-1,8/26/2020,Donald Trump,49.49411
2020,Montana,8/26/2020,Donald Trump,52.14019
2020,Missouri,8/26/2020,Donald Trump,49.35001
2020,Mississippi,8/26/2020,Donald Trump,53.59042
2020,Minnesota,8/26/2020,Donald Trump,44.66062
2020,Michigan,8/26/2020,Donald Trump,41.88951
2020,Massachusetts,8/26/2020,Donald Trump,29.25642
2020,Maryland,8/26/2020,Donald Trump,35.11845
2020,Maine,8/26/2020,Donald Trump,40.04156
2020,ME-2,8/26/2020,Donald Trump,43.48763
2020,ME-1,8/26/2020,Donald Trump,33.17725
2020,Louisiana,8/26/2020,Donald Trump,53.17452
2020,Kentucky,8/26/2020,Donald Trump,55.12145
2020,Kansas,8/26/2020,Donald Trump,50.68962
2020,Iowa,8/26/2020,Donald Trump,46.13433
2020,Indiana,8/26/2020,Donald Trump,52.95829
2020,Hawaii,8/26/2020,Donald Trump,30.31673
2020,Georgia,8/26/2020,Donald Trump,46.30196
2020,Florida,8/26/2020,Donald Trump,43.93205
2020,Delaware,8/26/2020,Donald Trump,38.43795
2020,Connecticut,8/26/2020,Donald Trump,34.32729
2020,Colorado,8/26/2020,Donald Trump,39.95277
2020,California,8/26/2020,Donald Trump,30.83706
2020,Arkansas,8/26/2020,Donald Trump,46.97884
2020,Arizona,8/26/2020,Donald Trump,44.69039
2020,Alaska,8/26/2020,Donald Trump,49.58974
2020,Alabama,8/26/2020,Donald Trump,57.39127
2020,Wisconsin,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,42.3225
2020,West Virginia,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.43368
2020,Washington,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.94823
2020,Virginia,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,40.95049
2020,Utah,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96747
2020,Texas,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.56211
2020,Tennessee,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.97457
2020,South Carolina,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.65977
2020,Pennsylvania,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.37902
2020,Oklahoma,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.47644
2020,Ohio,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.54556
2020,North Dakota,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.9588
2020,North Carolina,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.76114
2020,New York,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,43.135
2020,New Mexico,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.69027
2020,New Jersey,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96896
2020,New Hampshire,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.98014
2020,Nevada,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.63784
2020,National,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,45.5411
2020,NE-2,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,38.5185
2020,NE-1,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,38.49768
2020,Montana,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.89129
2020,Missouri,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.95419
2020,Mississippi,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.51656
2020,Minnesota,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,40.05763
2020,Michigan,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.29091
2020,Massachusetts,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96282
2020,Maryland,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.9762
2020,Maine,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.8816
2020,ME-2,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96845
2020,ME-1,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96849
2020,Louisiana,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.42619
2020,Kentucky,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.76237
2020,Kansas,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.71795
2020,Iowa,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.76908
2020,Indiana,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.55271
2020,Hawaii,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96864
2020,Georgia,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.82085
2020,Florida,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,42.3892
2020,Delaware,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,46.16508
2020,Connecticut,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96885
2020,Colorado,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.49094
2020,California,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.9642
2020,Arkansas,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.96864
2020,Arizona,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,41.37602
2020,Alaska,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.56164
2020,Alabama,8/26/2020,Convention Bounce for Joseph R. Biden Jr.,39.92836
2020,Wisconsin,8/26/2020,Convention Bounce for Donald Trump,40.02474
2020,West Virginia,8/26/2020,Convention Bounce for Donald Trump,38.54201
2020,Washington,8/26/2020,Convention Bounce for Donald Trump,39.99977
2020,Virginia,8/26/2020,Convention Bounce for Donald Trump,39.99812
2020,Utah,8/26/2020,Convention Bounce for Donald Trump,39.99613
2020,Texas,8/26/2020,Convention Bounce for Donald Trump,40.20804
2020,Tennessee,8/26/2020,Convention Bounce for Donald Trump,39.99609
2020,South Carolina,8/26/2020,Convention Bounce for Donald Trump,40.30166
2020,Pennsylvania,8/26/2020,Convention Bounce for Donald Trump,39.98756
2020,Oklahoma,8/26/2020,Convention Bounce for Donald Trump,40.49175
2020,Ohio,8/26/2020,Convention Bounce for Donald Trump,40.41144
2020,North Dakota,8/26/2020,Convention Bounce for Donald Trump,40.00568
2020,North Carolina,8/26/2020,Convention Bounce for Donald Trump,40.02671
2020,New York,8/26/2020,Convention Bounce for Donald Trump,40.00136
2020,New Mexico,8/26/2020,Convention Bounce for Donald Trump,40.23085
2020,New Jersey,8/26/2020,Convention Bounce for Donald Trump,39.99615
2020,New Hampshire,8/26/2020,Convention Bounce for Donald Trump,39.98468
2020,Nevada,8/26/2020,Convention Bounce for Donald Trump,40.32925
2020,National,8/26/2020,Convention Bounce for Donald Trump,40.39753
2020,NE-2,8/26/2020,Convention Bounce for Donald Trump,41.45692
2020,NE-1,8/26/2020,Convention Bounce for Donald Trump,41.47871
2020,Montana,8/26/2020,Convention Bounce for Donald Trump,40.04997
2020,Missouri,8/26/2020,Convention Bounce for Donald Trump,40.00388
2020,Mississippi,8/26/2020,Convention Bounce for Donald Trump,40.45114
2020,Minnesota,8/26/2020,Convention Bounce for Donald Trump,40.161
2020,Michigan,8/26/2020,Convention Bounce for Donald Trump,40.16344
2020,Massachusetts,8/26/2020,Convention Bounce for Donald Trump,39.99585
2020,Maryland,8/26/2020,Convention Bounce for Donald Trump,39.99596
2020,Maine,8/26/2020,Convention Bounce for Donald Trump,40.07979
2020,ME-2,8/26/2020,Convention Bounce for Donald Trump,39.99757
2020,ME-1,8/26/2020,Convention Bounce for Donald Trump,39.99756
2020,Louisiana,8/26/2020,Convention Bounce for Donald Trump,40.52668
2020,Kentucky,8/26/2020,Convention Bounce for Donald Trump,40.19959
2020,Kansas,8/26/2020,Convention Bounce for Donald Trump,40.22564
2020,Iowa,8/26/2020,Convention Bounce for Donald Trump,40.18972
2020,Indiana,8/26/2020,Convention Bounce for Donald Trump,40.35347
2020,Hawaii,8/26/2020,Convention Bounce for Donald Trump,39.99603
2020,Georgia,8/26/2020,Convention Bounce for Donald Trump,40.13116
2020,Florida,8/26/2020,Convention Bounce for Donald Trump,39.95734
2020,Delaware,8/26/2020,Convention Bounce for Donald Trump,40.00708
2020,Connecticut,8/26/2020,Convention Bounce for Donald Trump,39.99653
2020,Colorado,8/26/2020,Convention Bounce for Donald Trump,40.44186
2020,California,8/26/2020,Convention Bounce for Donald Trump,39.99691
2020,Arkansas,8/26/2020,Convention Bounce for Donald Trump,39.99603
2020,Arizona,8/26/2020,Convention Bounce for Donald Trump,39.94866
2020,Alaska,8/26/2020,Convention Bounce for Donald Trump,40.35081
2020,Alabama,8/26/2020,Convention Bounce for Donald Trump,40.03173
2020,Wisconsin,8/25/2020,Joseph R. Biden Jr.,49.34039
2020,West Virginia,8/25/2020,Joseph R. Biden Jr.,32.37409
2020,Washington,8/25/2020,Joseph R. Biden Jr.,58.79409
2020,Virginia,8/25/2020,Joseph R. Biden Jr.,50.50607
2020,Utah,8/25/2020,Joseph R. Biden Jr.,36.24079
2020,Texas,8/25/2020,Joseph R. Biden Jr.,45.80996
2020,Tennessee,8/25/2020,Joseph R. Biden Jr.,40.06732
2020,South Carolina,8/25/2020,Joseph R. Biden Jr.,43.51944
2020,Pennsylvania,8/25/2020,Joseph R. Biden Jr.,49.74732
2020,Oklahoma,8/25/2020,Joseph R. Biden Jr.,34.64449
2020,Ohio,8/25/2020,Joseph R. Biden Jr.,46.10878
2020,North Dakota,8/25/2020,Joseph R. Biden Jr.,37.95585
2020,North Carolina,8/25/2020,Joseph R. Biden Jr.,47.87408
2020,New York,8/25/2020,Joseph R. Biden Jr.,59.75785
2020,New Mexico,8/25/2020,Joseph R. Biden Jr.,53.35946
2020,New Jersey,8/25/2020,Joseph R. Biden Jr.,54.09591
2020,New Hampshire,8/25/2020,Joseph R. Biden Jr.,50.75177
2020,Nevada,8/25/2020,Joseph R. Biden Jr.,47.08909
2020,National,8/25/2020,Joseph R. Biden Jr.,51.30054
2020,NE-2,8/25/2020,Joseph R. Biden Jr.,49.90797
2020,NE-1,8/25/2020,Joseph R. Biden Jr.,44.49282
2020,Montana,8/25/2020,Joseph R. Biden Jr.,43.64751
2020,Missouri,8/25/2020,Joseph R. Biden Jr.,43.73453
2020,Mississippi,8/25/2020,Joseph R. Biden Jr.,40.84978
2020,Minnesota,8/25/2020,Joseph R. Biden Jr.,50.1612
2020,Michigan,8/25/2020,Joseph R. Biden Jr.,49.7051
2020,Massachusetts,8/25/2020,Joseph R. Biden Jr.,61.42399
2020,Maryland,8/25/2020,Joseph R. Biden Jr.,59.57906
2020,Maine,8/25/2020,Joseph R. Biden Jr.,50.6801
2020,ME-2,8/25/2020,Joseph R. Biden Jr.,43.39969
2020,ME-1,8/25/2020,Joseph R. Biden Jr.,56.73156
2020,Louisiana,8/25/2020,Joseph R. Biden Jr.,39.30024
2020,Kentucky,8/25/2020,Joseph R. Biden Jr.,39.73219
2020,Kansas,8/25/2020,Joseph R. Biden Jr.,40.99114
2020,Iowa,8/25/2020,Joseph R. Biden Jr.,45.12533
2020,Indiana,8/25/2020,Joseph R. Biden Jr.,38.46106
2020,Hawaii,8/25/2020,Joseph R. Biden Jr.,56.76095
2020,Georgia,8/25/2020,Joseph R. Biden Jr.,45.66831
2020,Florida,8/25/2020,Joseph R. Biden Jr.,49.26485
2020,Delaware,8/25/2020,Joseph R. Biden Jr.,57.3021
2020,Connecticut,8/25/2020,Joseph R. Biden Jr.,53.81237
2020,Colorado,8/25/2020,Joseph R. Biden Jr.,52.70182
2020,California,8/25/2020,Joseph R. Biden Jr.,61.35615
2020,Arkansas,8/25/2020,Joseph R. Biden Jr.,45.0
2020,Arizona,8/25/2020,Joseph R. Biden Jr.,48.54618
2020,Alaska,8/25/2020,Joseph R. Biden Jr.,44.97966
2020,Alabama,8/25/2020,Joseph R. Biden Jr.,38.41088
2020,Wisconsin,8/25/2020,Donald Trump,43.26154
2020,West Virginia,8/25/2020,Donald Trump,64.57886
2020,Washington,8/25/2020,Donald Trump,33.34136
2020,Virginia,8/25/2020,Donald Trump,41.05145
2020,Utah,8/25/2020,Donald Trump,48.84982
2020,Texas,8/25/2020,Donald Trump,47.08171
2020,Tennessee,8/25/2020,Donald Trump,53.52675
2020,South Carolina,8/25/2020,Donald Trump,49.58955
2020,Pennsylvania,8/25/2020,Donald Trump,43.81873
2020,Oklahoma,8/25/2020,Donald Trump,58.41463
2020,Ohio,8/25/2020,Donald Trump,46.49307
2020,North Dakota,8/25/2020,Donald Trump,55.9373
2020,North Carolina,8/25/2020,Donald Trump,46.23262
2020,New York,8/25/2020,Donald Trump,33.24726
2020,New Mexico,8/25/2020,Donald Trump,42.68023
2020,New Jersey,8/25/2020,Donald Trump,35.5635
2020,New Hampshire,8/25/2020,Donald Trump,43.22617
2020,Nevada,8/25/2020,Donald Trump,42.55671
2020,National,8/25/2020,Donald Trump,42.27744
2020,NE-2,8/25/2020,Donald Trump,44.09185
2020,NE-1,8/25/2020,Donald Trump,49.51531
2020,Montana,8/25/2020,Donald Trump,52.16204
2020,Missouri,8/25/2020,Donald Trump,49.37314
2020,Mississippi,8/25/2020,Donald Trump,53.61198
2020,Minnesota,8/25/2020,Donald Trump,44.68279
2020,Michigan,8/25/2020,Donald Trump,42.00658
2020,Massachusetts,8/25/2020,Donald Trump,29.27645
2020,Maryland,8/25/2020,Donald Trump,35.13847
2020,Maine,8/25/2020,Donald Trump,40.06347
2020,ME-2,8/25/2020,Donald Trump,43.5099
2020,ME-1,8/25/2020,Donald Trump,33.19813
2020,Louisiana,8/25/2020,Donald Trump,53.19437
2020,Kentucky,8/25/2020,Donald Trump,55.14614
2020,Kansas,8/25/2020,Donald Trump,50.71116
2020,Iowa,8/25/2020,Donald Trump,46.1567
2020,Indiana,8/25/2020,Donald Trump,52.99812
2020,Hawaii,8/25/2020,Donald Trump,30.33582
2020,Georgia,8/25/2020,Donald Trump,46.32558
2020,Florida,8/25/2020,Donald Trump,43.67641
2020,Delaware,8/25/2020,Donald Trump,38.45864
2020,Connecticut,8/25/2020,Donald Trump,34.34764
2020,Colorado,8/25/2020,Donald Trump,39.97784
2020,California,8/25/2020,Donald Trump,30.85592
2020,Arkansas,8/25/2020,Donald Trump,47.0
2020,Arizona,8/25/2020,Donald Trump,44.33328
2020,Alaska,8/25/2020,Donald Trump,49.61119
2020,Alabama,8/25/2020,Donald Trump,57.41601
2020,Wisconsin,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,41.16117
2020,West Virginia,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,41.46515
2020,Washington,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.97792
2020,Virginia,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.97799
2020,Utah,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99897
2020,Texas,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,41.58652
2020,Tennessee,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,40.00417
2020,South Carolina,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.68027
2020,Pennsylvania,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,40.01015
2020,Oklahoma,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.50766
2020,Ohio,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.56813
2020,North Dakota,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99015
2020,North Carolina,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,41.12901
2020,New York,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,43.16591
2020,New Mexico,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.71942
2020,New Jersey,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99995
2020,New Hampshire,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,40.01132
2020,Nevada,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.66884
2020,National,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,43.14509
2020,NE-2,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,38.54748
2020,NE-1,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,38.52878
2020,Montana,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.92042
2020,Missouri,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.9822
2020,Mississippi,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.54774
2020,Minnesota,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,40.08348
2020,Michigan,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.91945
2020,Massachusetts,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99165
2020,Maryland,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,40.00746
2020,Maine,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.91188
2020,ME-2,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99866
2020,ME-1,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.99869
2020,Louisiana,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.45424
2020,Kentucky,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.78249
2020,Kansas,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.74663
2020,Iowa,8/25/2020,Convention Bounce for Joseph R. Biden Jr.,39.79951
